295	247.69
22	246.37
225	244.86
40	244.84
349	234.67
199	234.58
110	230.47
57	227.41
43	227.3
423	226.32
94	223.78
404	220.13
192	218.75
72	217.41
179	212.59
116	210.62
441	202.44
45	199.01
248	197.99
183	195.89
331	195.33
118	192.97
60	187.95
381	186.54
402	185.06
233	181
243	174.88
214	174.07
303	169.13
229	167.9
320	166.55
321	164.81
285	163.8
44	163.72
53	163.1
67	157.41
444	156.08
85	155.15
330	153.62
3	151.25
352	151.19
205	149.21
158	147.61
411	142.55
413	139.56
224	139.5
78	139.01
350	138.75
126	135.54
166	134.98
185	132.89
327	131.79
68	126.1
286	125.12
333	123.21
230	118.54
178	118.34
81	115.19
216	115.11
37	114.85
342	114.35
62	113.89
329	113.42
97	109
221	106.47
160	105.61
218	103.91
39	103.54
164	102.22
76	101.64
34	99.235
147	95.511
153	93.151
212	93.08
271	87.943
48	87.066
391	82.18
181	81.468
442	77.489
302	76.385
143	75.493
129	75.401
281	73.633
145	73.42
16	72.076
102	71.53
284	70.855
184	66.027
32	62.561
42	61.294
163	60.651
95	60.597
93	57.926
213	56.686
79	56.433
328	53.952
226	52.766
50	52.58
191	52.424
269	52.243
339	52.026
372	51.623
142	51.539
438	50.241
141	50.091
49	49.973
91	49.186
66	49.053
149	48.394
154	47.754
127	47.616
162	47.502
63	46.972
171	46.643
273	43.358
351	41.219
135	41.009
201	40.127
361	39.774
440	37.731
202	36.859
148	36.229
157	35.581
272	35.539
425	35.318
83	35.051
137	32.785
343	32.318
406	32.07
169	31.611
108	31.303
274	31.041
170	30.158
294	29.494
151	28.721
435	27.642
365	27.39
19	27.054
392	26.2
82	26.07
287	24.937
304	23.464
325	23.341
246	22.355
356	21.662
363	20.723
397	20.596
382	19.578
450	19.363
264	19.238
188	18.903
338	16.807
159	15.916
168	15.911
152	15.45
52	15.307
73	14.339
215	13.339
354	13.068
175	12.731
47	12.445
80	11.85
353	11.644
189	11.395
409	11.372
144	10.795
21	10.773
187	10.56
291	10.466
96	9.7971
240	9.3186
54	9.2807
209	8.6078
172	8.5039
180	8.4611
367	8.2506
433	8.1806
431	7.8232
375	7.5501
270	7.5095
280	7.5095
173	6.5921
283	6.5691
307	6.3544
359	6.2709
289	5.687
276	5.6794
61	5.221
2	5
208	5
65	4.6104
282	4.1583
100	4.0576
348	3.9872
364	3.5044
451	3.473
371	3.1403
380	3.0516
288	2.881
182	2.8031
340	2.4799
358	2.0296
344	1.9888
345	1.9888
360	1.9888
429	1.933
390	1.514
92	1.2243
399	0.85502
190	0.76866
395	0.73333
376	0.68051
204	0.66667
223	0.66667
258	0.66667
326	0.66667
370	0.66667
446	0.66667
452	0.57143
140	0.55751
263	0.54286
46	0.5
434	0.28571
177	0.21497
436	0.18255
25	0
55	0
58	0
75	0
87	0
88	0
138	0
161	0
174	0
195	0
222	0
238	0
242	0
256	0
260	0
275	0
279	0
305	0
316	0
322	0
324	0
332	0
337	0
341	0
346	0
347	0
355	0
362	0
366	0
368	0
369	0
374	0
394	0
401	0
407	0
410	0
416	0
417	0
422	0
430	0
432	0
439	0
453	0
454	0
455	0
456	0
457	0
458	0
459	0
460	0
461	0
462	0
463	0
464	0
465	0
466	0
467	0
468	0
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
