124	0.13481
75	0.13308
64	0.13303
79	0.13067
142	0.12787
95	0.12647
90	0.12548
98	0.12441
115	0.12231
84	0.12202
156	0.12126
109	0.12126
135	0.12123
105	0.12113
146	0.12084
116	0.12023
141	0.11891
138	0.11811
70	0.11719
92	0.11693
66	0.11477
73	0.11383
72	0.11371
93	0.1137
126	0.1137
71	0.11204
112	0.11203
91	0.11143
103	0.11032
106	0.10998
122	0.10957
67	0.10928
108	0.10894
147	0.1087
111	0.10868
145	0.1085
154	0.10833
87	0.1082
140	0.10798
78	0.10763
131	0.10712
113	0.10534
77	0.10442
83	0.10379
81	0.10367
139	0.10356
151	0.10313
68	0.10278
129	0.1026
99	0.10154
119	0.10151
110	0.10117
137	0.10083
150	0.10066
101	0.098876
94	0.098363
104	0.098113
117	0.098039
128	0.09742
65	0.09599
134	0.095392
120	0.094158
102	0.094137
97	0.093374
37	0.093154
96	0.092794
155	0.092731
63	0.092611
118	0.090543
136	0.090225
132	0.090182
127	0.090127
133	0.088136
74	0.087754
144	0.087344
125	0.087276
130	0.087041
121	0.086722
69	0.08515
86	0.083032
188	0.082649
100	0.080252
82	0.07678
183	0.075261
152	0.073257
107	0.073178
88	0.069037
143	0.068611
48	0.065573
114	0.065129
31	0.063505
85	0.061879
89	0.060945
153	0.056327
123	0.053808
149	0.048134
80	0.039571
148	0.038117
61	0.026306
76	0.019927
62	0.018735
231	0.01306
28	0.0068177
53	0.0063199
45	0.0062909
56	0.0062801
51	0.0061688
40	0.0060346
46	0.0060301
50	0.0059022
208	0.0058876
218	0.0058722
41	0.0057286
47	0.005687
206	0.0056456
212	0.0054004
219	0.0053197
58	0.0053026
200	0.0051009
185	0.0050785
54	0.0050586
210	0.0049285
199	0.0048987
201	0.0047981
203	0.004756
221	0.0047258
205	0.00465
211	0.0046397
60	0.0043352
26	0.0042492
39	0.0042492
30	0.0042492
33	0.0042424
43	0.0042398
32	0.0042371
34	0.0041997
22	0.0041772
207	0.0041757
23	0.0041694
216	0.0041515
8	0.0041502
25	0.0040856
36	0.0040804
38	0.0040772
35	0.0039131
202	0.0039095
42	0.0038982
233	0.0037921
24	0.0037549
209	0.0036255
21	0.0035372
230	0.0033418
220	0.0032553
55	0.0032527
29	0.0032499
204	0.0032075
198	0.0031147
27	0.0027395
52	0.0023622
234	0.0019683
44	0.0019166
59	0.0018427
57	0.0018279
217	0.0017894
49	0.001715
18	0.0016001
175	0.0015801
236	0.0014378
10	0.00082046
19	0.00048469
20	0.00041999
11	0.0004027
13	0.00040248
7	0.00039912
4	0.00038841
178	0.00032132
6	0.00028373
180	0.00027008
184	0.00026908
14	0.0002544
3	0.00022266
177	0.00020304
12	0.00019824
2	0.00015057
15	0.00014777
17	0.00013389
181	0.00012534
167	0.00012432
182	0.00011849
5	0.00011661
163	6.5715e-05
16	5.3497e-05
9	4.4155e-05
239	3.584e-05
187	3.3827e-05
157	2.8103e-05
160	2.7312e-05
171	2.7096e-05
164	2.6805e-05
172	2.6748e-05
213	2.6701e-05
174	2.6465e-05
222	2.5173e-05
241	2.4466e-05
240	2.3636e-05
186	2.3379e-05
170	2.3319e-05
232	2.2772e-05
179	1.8131e-05
161	5.3432e-06
169	4.9621e-06
173	4.793e-06
159	4.7059e-06
168	4.5704e-06
214	4.2551e-06
158	4.035e-06
176	3.7484e-06
215	2.8062e-06
165	2.6774e-06
162	9.8211e-07
166	4.0212e-07
242	1.0873e-07
237	8.8818e-16
235	5.5511e-17
238	4.1633e-17
190	1.3441e-25
194	6.5649e-26
1	0
227	0
228	0
229	0
243	0
244	0
245	0
189	-3.7626e-26
191	-4.1439e-25
192	-4.1476e-25
223	-4.6615e-25
224	-4.6827e-25
197	-4.7435e-25
195	-4.7478e-25
196	-4.7478e-25
225	-4.7821e-25
193	-5.766e-25
226	-6.2039e-25
